"ORG SKU",SKU,Name,"Exhaust System Line",Homologation,Description,Category,Segment,Program,Brand,Model,"MY from","MY to",Price,Model_ID
TP-PO991GT3/BOX,TP-PO991GT3/BOX-632,"Akrapovič dB reducer (Titanium)","OP - Optional part",,"Designed and constructed exclusively for the Porsche 911 GT3 (991) and GT3 RS (991), the Akrapovič dB reducer (Titanium) is aimed at driving enthusiasts who need to keep the noise of the exhaust within approved levels during track-day use. Made from high-grade lightweight titanium, the dB reducer works like an additional muffler to allow extra expansion of the exhaust gases. It is easily fitted by simply removing the Akrapovič tailpipe set and then mounting the dB reducer in place. After installation, the Akrapovič dB reducer (Titanium) reduces dynamic sound levels* by approximately two or three decibels** while still retaining the unique Akrapovič sound and character. It is designed to fit and reduce the measured dynamic sound levels of all Akrapovič systems for the Porsche 911 GT3 (991) and GT3 RS: the Slip-On Line (Titanium), Evolution Line (Titanium), Sports Cup Line (Titanium), and Evolution Race Line (Titanium). The Akrapovič dB reducer (Titanium) is also totally compatible with the optional Akrapovič carbon-fibre diffuser, which is available for the Porsche 911 GT3 (991).The Akrapovič dB reducer (Titanium) fits also to the stock exhaust system of the 911 GT3 (991) and GT3 RS (991).&nbsp;*Dynamic sound levels apply to a moving vehicle and not the volume from a static vehicle.**Noise reduction value is relative (or may vary) due to various noise-measuring methods used and external conditions at different racetracks.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991)",2014,2017,20588,
TP-PO991GT3/BOX,TP-PO991GT3/BOX-633,"Akrapovič dB reducer (Titanium)","OP - Optional part",,"Designed and constructed exclusively for the Porsche 911 GT3 (991) and GT3 RS (991), the Akrapovič dB reducer (Titanium) is aimed at driving enthusiasts who need to keep the noise of the exhaust within approved levels during track-day use. Made from high-grade lightweight titanium, the dB reducer works like an additional muffler to allow extra expansion of the exhaust gases. It is easily fitted by simply removing the Akrapovič tailpipe set and then mounting the dB reducer in place. After installation, the Akrapovič dB reducer (Titanium) reduces dynamic sound levels* by approximately two or three decibels** while still retaining the unique Akrapovič sound and character. It is designed to fit and reduce the measured dynamic sound levels of all Akrapovič systems for the Porsche 911 GT3 (991) and GT3 RS: the Slip-On Line (Titanium), Evolution Line (Titanium), Sports Cup Line (Titanium), and Evolution Race Line (Titanium). The Akrapovič dB reducer (Titanium) is also totally compatible with the optional Akrapovič carbon-fibre diffuser, which is available for the Porsche 911 GT3 (991).The Akrapovič dB reducer (Titanium) fits also to the stock exhaust system of the 911 GT3 (991) and GT3 RS (991).&nbsp;*Dynamic sound levels apply to a moving vehicle and not the volume from a static vehicle.**Noise reduction value is relative (or may vary) due to various noise-measuring methods used and external conditions at different racetracks.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,20588,
TP-PO991RS/H/T,TP-PO991RS/H/T-634,"Tail pipe set (Titanium)","XX - Other","W/O Approval","Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991) version to withstand the higher temperatures at this distance from the bumper.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991)",2014,2017,14809,
TP-PO997GT3H,TP-PO997GT3H-635,"Tail pipe set (Titanium)","XX - Other","EC Type Approval","Finish the system with a pair of eye-catching double round tailpipes, made of high - grade titanium. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 (991)",2014,2017,14809,
TP-PO997GT3H,TP-PO997GT3H-636,"Tail pipe set (Titanium)","XX - Other","EC Type Approval","Finish the system with a pair of eye-catching double round tailpipes, made of high - grade titanium. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3/RS (997 FL) 3.8",2009,2012,14809,"31365,34987"
TP-PO997GT3H,TP-PO997GT3H-637,"Tail pipe set (Titanium)","XX - Other","EC Type Approval","Finish the system with a pair of eye-catching double round tailpipes, made of high - grade titanium. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3/RS (997 FL) 4.0",2011,2012,14809,11571
TP-PO997GT3H,TP-PO997GT3H-638,"Tail pipe set (Titanium)","XX - Other","EC Type Approval","Finish the system with a pair of eye-catching double round tailpipes, made of high - grade titanium. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3/RS (997) 3.6",2006,2009,14809,19545
TP-T/S/17,TP-T/S/17-639,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 / GT3 Touring (991.2)",2018,2019,14935,
TP-T/S/17,TP-T/S/17-640,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.Fitment notice for GT3 RS model: This tail pipe set is to be used with optional carbon diffuser DI-PO/CA/7/G only. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,14935,
TP-T/S/17,TP-T/S/17-641,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.Fitment notice for GT3 RS model: This tail pipe set is to be used with optional carbon diffuser DI-PO/CA/7/G only. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2) - OPF/GPF",2019,2020,14935,
TP-T/S/17,TP-T/S/17-642,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.Fitment notice for GT3 RS model: This tail pipe set is to be used with optional carbon diffuser DI-PO/CA/7/G only. ","New Avgassystem","Super Sport",Car,Porsche,"911 Speedster - OPF/GPF",2019,2020,14935,137146
TP-T/S/17/H,TP-T/S/17/H-643,"Tail pipe set (Titanium)","OP - Optional part","ECE Type Approval","Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 / GT3 Touring (991.2)",2018,2019,14935,
TP-T/S/17/H,TP-T/S/17/H-644,"Tail pipe set (Titanium)","OP - Optional part","ECE Type Approval","Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium.Fitment notice for GT3 RS model: This tail pipe set is to be used with optional carbon diffuser DI-PO/CA/7/G only. ","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,14935,
TP-T/S/18,TP-T/S/18-645,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera / 4 / Sport Turismo (971)",2017,2020,19439,
TP-T/S/18,TP-T/S/18-646,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera 4 E-Hybrid / Sport Turismo (971)",2017,2020,19439,
TP-T/S/18,TP-T/S/18-647,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera 4S / Sport Turismo (971)",2017,2020,19439,142262
TP-T/S/18,TP-T/S/18-648,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera GTS / Sport Turismo (971)",2019,2020,19439,142262
TP-T/S/18,TP-T/S/18-649,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera Turbo / Sport Turismo (971)",2017,2020,19439,"141730,142262,"
TP-T/S/18,TP-T/S/18-650,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability. ","New Avgassystem","Sports Coupe",Car,Porsche,"Panamera Turbo S E-Hybrid / Sport Turismo (971)",2017,2020,19439,"144318,146731"
TP-T/S/19,TP-T/S/19-651,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991.2) version.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 (991)",2014,2017,14935,
TP-T/S/19,TP-T/S/19-652,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991.2) version.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,14935,
TP-T/S/19,TP-T/S/19-653,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991.2) version.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2) - OPF/GPF",2019,2020,14935,
TP-T/S/19,TP-T/S/19-654,"Tail pipe set (Titanium)","OP - Optional part",,"Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991.2) version.","New Avgassystem","Super Sport",Car,Porsche,"911 Speedster - OPF/GPF",2019,2020,14935,137146
TP-T/S/19/H,TP-T/S/19/H-655,"Tail pipe set (Titanium)","OP - Optional part","ECE Type Approval","Top the system off with a pair of eye-catching double round tailpipes, made of high-grade titanium. Made specifically for the GT3 RS (991.2) version.","New Avgassystem","Super Sport",Car,Porsche,"911 GT3 RS (991.2)",2018,2020,14935,
TP-T/S/2,TP-T/S/2-656,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Hot Hatch",Car,Abarth,500/500C,2008,2017,8904,
TP-T/S/2,TP-T/S/2-657,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Hot Hatch",Car,Abarth,"595/595C Pista/Competizione",2012,2018,8904,
TP-T/S/2,TP-T/S/2-658,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Hot Hatch",Car,Abarth,595/595C/Turismo,2012,2020,8904,
TP-T/S/23,TP-T/S/23-659,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne / Coupé (536)",2018,2020,19439,
TP-T/S/23,TP-T/S/23-660,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne / Coupé (536) - OPF/GPF",2019,2020,19439,
TP-T/S/23,TP-T/S/23-661,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne E-Hybrid / Coupé (536)",2018,2020,19439,
TP-T/S/23,TP-T/S/23-662,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne E-Hybrid / Coupé (536) - OPF/GPF",2019,2020,19439,
TP-T/S/23,TP-T/S/23-663,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne S / Coupé (536)",2019,2020,19439,
TP-T/S/23,TP-T/S/23-664,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne S / Coupé (536) - OPF/GPF",2019,2020,19439,
TP-T/S/23,TP-T/S/23-665,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne Turbo / Coupé / GTS (536)",2018,2020,19439,
TP-T/S/23,TP-T/S/23-666,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne Turbo / Coupé / GTS (536) - OPF/GPF",2019,2020,19439,
TP-T/S/23,TP-T/S/23-667,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne Turbo S-E-Hybrid / Coupé (536)",2019,2020,19439,
TP-T/S/23,TP-T/S/23-668,"Tail pipe set (Titanium)","EV - Evolution",,"Top the system off with a two pairs of eye-catching double round tailpipes, made of high-grade titanium, sandblasted and coated for even greater look and durability.","New Avgassystem",Suv,Car,Porsche,"Cayenne Turbo S-E-Hybrid / Coupé (536) - OPF/GPF",2019,2020,19439,
TP-T/S/27,TP-T/S/27-669,"Tail pipe set (Titanium)","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder",2020,2020,11534,"137060,145902,"
TP-T/S/27,TP-T/S/27-670,"Tail pipe set (Titanium)","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder - OPF/GPF",2020,2020,11534,"137060,145902,"
TP-T/S/27,TP-T/S/27-671,"Tail pipe set (Titanium)","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0",2020,2020,11534,"139717,139725,"
TP-T/S/27,TP-T/S/27-672,"Tail pipe set (Titanium)","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0  - OPF/GPF",2020,2020,11534,"139717,139725,"
TP-T/S/28,TP-T/S/28-673,"Tail pipe set (Titanium) - Black","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder",2020,2020,11534,"137060,145902,"
TP-T/S/28,TP-T/S/28-674,"Tail pipe set (Titanium) - Black","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GT4 / Spyder - OPF/GPF",2020,2020,11534,"137060,145902,"
TP-T/S/28,TP-T/S/28-675,"Tail pipe set (Titanium) - Black","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0",2020,2020,11534,"139717,139725,"
TP-T/S/28,TP-T/S/28-676,"Tail pipe set (Titanium) - Black","OP - Optional part",,"As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. There is a choice between two different sets of round titanium tailpipes, sandblasted and coated, and available in a natural titanium finish or black. The inner side of the tailpipes features a dynamic relief surface for increased aesthetic value.","New Avgassystem","Super Sport",Car,Porsche,"718 Cayman GTS 4.0 / Boxster GTS 4.0  - OPF/GPF",2020,2020,11534,"139717,139725,"
TP-T/S/33,TP-T/S/33-677,"Tail pipe set (Titanium) - Black","OP - Optional part",,"There is a choice between two different sets of round titanium tailpipes for the most visible part of the exhaust system, available in sandblasted and coated, and with a natural titanium finish or in black. The inner side of the tailpipes features a dynamic relief surface for a unique visual impact.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (992)",2020,2021,14843,139813
TP-T/S/33,TP-T/S/33-678,"Tail pipe set (Titanium) - Black","OP - Optional part",,"There is a choice between two different sets of round titanium tailpipes for the most visible part of the exhaust system, available in sandblasted and coated, and with a natural titanium finish or in black. The inner side of the tailpipes features a dynamic relief surface for a unique visual impact.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (992)  - OPF/GPF",2020,2021,14843,139813
TP-T/S/34,TP-T/S/34-679,"Tail pipe set (Titanium)","OP - Optional part",,"There is a choice between two different sets of round titanium tailpipes for the most visible part of the exhaust system, available in sandblasted and coated, and with a natural titanium finish or in black. The inner side of the tailpipes features a dynamic relief surface for a unique visual impact.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (992)",2020,2021,14046,139813
TP-T/S/34,TP-T/S/34-680,"Tail pipe set (Titanium)","OP - Optional part",,"There is a choice between two different sets of round titanium tailpipes for the most visible part of the exhaust system, available in sandblasted and coated, and with a natural titanium finish or in black. The inner side of the tailpipes features a dynamic relief surface for a unique visual impact.","New Avgassystem","Super Sport",Car,Porsche,"911 Turbo / Turbo S (992)  - OPF/GPF",2020,2021,14046,139813
TP-T/S/5,TP-T/S/5-681,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Sports Coupe",Car,BMW,"M5 (F10)",2011,2017,18332,12689
TP-T/S/5,TP-T/S/5-682,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Sports Coupe",Car,BMW,"M6 (F12, F13)",2012,2018,18332,"4767,4481"
TP-T/S/5,TP-T/S/5-683,"Tail pipe set (Titanium)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created special titanium-alloy tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger.","New Avgassystem","Sports Coupe",Car,BMW,"M6 Gran Coupé (F06)",2013,2018,18332,59231
TP-T/S/8,TP-T/S/8-684,"Tail pipe set (Titanium)","OP - Optional part","ECE Type Approval","As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. Akrapovič has created special titanium tailpipes to enrich the visual enjoyment of the Slip-On or Evolution exhaust systems. Sporting the unique Akrapovič round design, the titanium version combines polished and sandblasted titanium and a bigger diameter than stock tailpipes to make them stand out from the crowd even more. The new model was unveiled with distinctive Akrapovič design elements, and these beautifully crafted additions are designed to fit perfectly with the carbon- diffuser.","New Avgassystem","Sports Coupe",Car,BMW,"M3 (F80)",2014,2018,18243,100819
TP-T/S/8,TP-T/S/8-685,"Tail pipe set (Titanium)","OP - Optional part","ECE Type Approval","As the most visible part of an exhaust system, we pay the utmost attention to the tailpipes. Akrapovič has created special titanium tailpipes to enrich the visual enjoyment of the Slip-On or Evolution exhaust systems. Sporting the unique Akrapovič round design, the titanium version combines polished and sandblasted titanium and a bigger diameter than stock tailpipes to make them stand out from the crowd even more. The new model was unveiled with distinctive Akrapovič design elements, and these beautifully crafted additions are designed to fit perfectly with the carbon- diffuser.","New Avgassystem","Sports Coupe",Car,BMW,"M4 (F82, F83)",2014,2020,18243,"100821,105899,"
TP-VWGMK6-CA,TP-VWGMK6-CA-686,"Tail pipe set (Carbon)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created handcrafted carbon fibre tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger. This gives you car an even more dynamic look, which can be either elegantly sporty. Installing the tailpipes on the stock system is simple.","New Avgassystem","Hot Hatch",Car,Volkswagen,"Golf (VI) GTD",2009,2012,8389,
TP-VWGMK6-CA,TP-VWGMK6-CA-687,"Tail pipe set (Carbon)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created handcrafted carbon fibre tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger. This gives you car an even more dynamic look, which can be either elegantly sporty. Installing the tailpipes on the stock system is simple.","New Avgassystem","Hot Hatch",Car,Volkswagen,"Golf (VI) GTI",2009,2012,8389,
TP-VWGMK6-CA,TP-VWGMK6-CA-688,"Tail pipe set (Carbon)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created handcrafted carbon fibre tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger. This gives you car an even more dynamic look, which can be either elegantly sporty. Installing the tailpipes on the stock system is simple.","New Avgassystem","Hot Hatch",Car,Volkswagen,"Golf (VI) TSI 1,4 (118KW)",2008,2012,8389,
TP-VWGMK6-CA,TP-VWGMK6-CA-689,"Tail pipe set (Carbon)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created handcrafted carbon fibre tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger. This gives you car an even more dynamic look, which can be either elegantly sporty. Installing the tailpipes on the stock system is simple.","New Avgassystem","Hot Hatch",Car,Volkswagen,"Golf (VI) TSI 1,4 (90KW)",2008,2012,8389,
TP-VWGMK6-CA,TP-VWGMK6-CA-690,"Tail pipe set (Carbon)","OP - Optional part",,"The tailpipes are the most visible part of the exhaust system, and that’s why we dedicate particular attention to them at Akrapovič. In order to satisfy the most discriminating tastes, we’ve created handcrafted carbon fibre tailpipes. To make our tailpipes stand out from the rest even more, in addition to selecting the finest materials, we also made them larger. This gives you car an even more dynamic look, which can be either elegantly sporty. Installing the tailpipes on the stock system is simple.","New Avgassystem","Hot Hatch",Car,Volkswagen,"Golf (VI) TSI 1,8",2009,2009,8389,
WM-BM/CA/1/G,WM-BM/CA/1/G-691,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"340i (F30, F31)",2016,2019,8133,"113409,117345,117293,113446,"
WM-BM/CA/1/G,WM-BM/CA/1/G-692,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"340i (F30, F31) - OPF/GPF",2018,2019,8133,"113409,117345,117293,113446,"
WM-BM/CA/1/G,WM-BM/CA/1/G-693,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"440i (F32, F33, F36)",2016,2020,8133,"118082,119033,118186,119039,"
WM-BM/CA/1/G,WM-BM/CA/1/G-694,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"440i (F32, F33, F36) - OPF/GPF",2018,2020,8133,"118082,119033,118186,119039,"
WM-BM/CA/1/G,WM-BM/CA/1/G-695,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M140i (F20, F21)",2016,2019,8133,"120244,120236,"
WM-BM/CA/1/G,WM-BM/CA/1/G-696,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M140i (F20, F21) - OPF/GPF",2018,2019,8133,"120244,120236,"
WM-BM/CA/1/G,WM-BM/CA/1/G-697,"Carbon Fiber Mirror Cap Set - High Gloss","XX - Other","W/O Approval","To set off the car to its visual best, these side mirror caps are available from Akrapovič for the first time on any vehicle. Made from beautifully hand-crafted carbon fibre in a matt or high-gloss finish, these exquisite products are designed to emphasise the sporty lines of the M2 and complement the other external options, including the rear diffuser and tailpipes.","New Avgassystem","Sports Coupe",Car,BMW,"M2 (F87)",2016,2017,8133,"117272,138130,130898"
